date,sku,region,units_sold,weather,event,buzz_score
2023-10-05,SKU_B,South,79,cold,concert,58
2023-10-05,SKU_C,South,73,hot,sports,5
2023-10-05,SKU_A,East,60,sunny,sports,27
2023-10-05,SKU_B,East,46,rainy,sports,46
2023-10-05,SKU_C,East,82,rainy,sports,53
2023-10-05,SKU_A,West,44,rainy,concert,32
2023-10-05,SKU_B,West,89,cold,sports,29
2023-10-05,SKU_C,West,78,cold,sports,43
2023-10-06,SKU_A,North,66,sunny,concert,4
2023-10-06,SKU_B,North,61,sunny,sports,11
2023-10-06,SKU_C,North,87,sunny,sports,86
2023-10-06,SKU_A,South,36,rainy,none,5
2023-10-06,SKU_B,South,79,cold,none,46
2023-10-06,SKU_C,South,74,hot,concert,27
2023-10-06,SKU_A,East,45,cold,concert,66
2023-10-06,SKU_B,East,88,sunny,sports,3
2023-10-06,SKU_C,East,70,rainy,concert,26
2023-10-06,SKU_A,West,69,rainy,none,29
2023-10-06,SKU_B,West,97,cold,none,85
2023-10-06,SKU_C,West,49,cold,sports,36
2023-10-07,SKU_A,North,35,sunny,none,52
2023-10-07,SKU_B,North,69,rainy,sports,11
2023-10-07,SKU_C,North,73,cold,concert,60
2023-10-07,SKU_A,South,35,rainy,none,78
2023-10-07,SKU_B,South,67,rainy,none,99
2023-10-07,SKU_C,South,43,hot,concert,29
2023-10-07,SKU_A,East,24,sunny,none,46
2023-10-07,SKU_B,East,88,rainy,none,85
2023-10-07,SKU_C,East,96,rainy,concert,94
2023-10-07,SKU_A,West,25,hot,none,14
2023-10-07,SKU_B,West,67,sunny,concert,12
2023-10-07,SKU_C,West,72,hot,concert,65
2023-10-08,SKU_A,North,54,cold,sports,69
2023-10-08,SKU_B,North,45,hot,none,54
2023-10-08,SKU_C,North,59,rainy,concert,99
2023-10-08,SKU_A,South,94,cold,concert,23
2023-10-08,SKU_B,South,108,cold,concert,6
2023-10-08,SKU_C,South,34,rainy,none,26
2023-10-08,SKU_A,East,50,rainy,concert,34
2023-10-08,SKU_B,East,37,rainy,sports,53
2023-10-08,SKU_C,East,50,rainy,sports,7
2023-10-08,SKU_A,West,41,hot,none,68
2023-10-08,SKU_B,West,25,hot,none,13
2023-10-08,SKU_C,West,73,sunny,none,14
2023-10-09,SKU_A,North,66,rainy,none,70
2023-10-09,SKU_B,North,80,cold,concert,19
2023-10-09,SKU_C,North,80,cold,sports,1
2023-10-09,SKU_A,South,94,hot,sports,58
2023-10-09,SKU_B,South,38,sunny,none,66
2023-10-09,SKU_C,South,87,rainy,concert,34
2023-10-09,SKU_A,East,63,hot,concert,42
2023-10-09,SKU_B,East,72,rainy,none,90
2023-10-09,SKU_C,East,42,rainy,concert,60
2023-10-09,SKU_A,West,69,cold,sports,4
2023-10-09,SKU_B,West,59,sunny,sports,54
2023-10-09,SKU_C,West,22,sunny,none,46
2023-10-10,SKU_A,North,65,hot,concert,36
2023-10-10,SKU_B,North,66,sunny,none,22
2023-10-10,SKU_C,North,75,rainy,sports,31
2023-10-10,SKU_A,South,47,sunny,concert,35
2023-10-10,SKU_B,South,63,rainy,concert,47
2023-10-10,SKU_C,South,87,sunny,none,88
2023-10-10,SKU_A,East,81,sunny,none,87
2023-10-10,SKU_B,East,27,hot,none,21
2023-10-10,SKU_C,East,59,hot,none,82
2023-10-10,SKU_A,West,67,rainy,sports,64
2023-10-10,SKU_B,West,73,cold,sports,21
2023-10-10,SKU_C,West,91,rainy,concert,23
2023-10-11,SKU_A,North,63,cold,none,37
2023-10-11,SKU_B,North,68,hot,sports,21
2023-10-11,SKU_C,North,59,sunny,concert,24
2023-10-11,SKU_A,South,63,sunny,sports,84
2023-10-11,SKU_B,South,69,sunny,sports,46
2023-10-11,SKU_C,South,35,hot,sports,59
2023-10-11,SKU_A,East,58,sunny,concert,34
2023-10-11,SKU_B,East,72,cold,none,54
2023-10-11,SKU_C,East,54,hot,none,30
2023-10-11,SKU_A,West,94,cold,concert,21
2023-10-11,SKU_B,West,58,rainy,none,90
2023-10-11,SKU_C,West,45,sunny,none,34
2023-10-12,SKU_A,North,65,hot,concert,81
2023-10-12,SKU_B,North,118,cold,concert,70
2023-10-12,SKU_C,North,64,sunny,concert,78
2023-10-12,SKU_A,South,24,hot,none,5
2023-10-12,SKU_B,South,80,sunny,sports,88
2023-10-12,SKU_C,South,55,rainy,sports,74
2023-10-12,SKU_A,East,72,rainy,concert,34
2023-10-12,SKU_B,East,103,rainy,sports,90
2023-10-12,SKU_C,East,74,hot,concert,14
2023-10-12,SKU_A,West,63,hot,concert,2
2023-10-12,SKU_B,West,75,hot,sports,11
2023-10-12,SKU_C,West,41,cold,concert,38
2023-10-13,SKU_A,North,100,sunny,concert,70
2023-10-13,SKU_B,North,45,hot,concert,78
2023-10-13,SKU_C,North,46,hot,sports,59
2023-10-13,SKU_A,South,50,sunny,sports,50
2023-10-13,SKU_B,South,71,rainy,sports,41
2023-10-13,SKU_C,South,65,rainy,none,7
2023-10-13,SKU_A,East,86,rainy,concert,50
2023-10-13,SKU_B,East,62,rainy,concert,20
2023-10-13,SKU_C,East,25,sunny,none,21
2023-10-13,SKU_A,West,66,cold,sports,80
2023-10-13,SKU_B,West,47,rainy,none,48
2023-10-13,SKU_C,West,70,cold,concert,42
2023-10-14,SKU_A,North,89,hot,sports,7
2023-10-14,SKU_B,North,44,rainy,concert,49
2023-10-14,SKU_C,North,35,sunny,sports,13
2023-10-14,SKU_A,South,59,sunny,concert,10
2023-10-14,SKU_B,South,35,hot,none,72
2023-10-14,SKU_C,South,59,rainy,sports,40
2023-10-14,SKU_A,East,94,cold,concert,69
2023-10-14,SKU_B,East,60,hot,concert,73
2023-10-14,SKU_C,East,72,rainy,sports,26
2023-10-14,SKU_A,West,46,sunny,sports,30
2023-10-14,SKU_B,West,102,cold,concert,62
2023-10-14,SKU_C,West,67,cold,none,4
2023-10-15,SKU_A,North,87,sunny,sports,3
2023-10-15,SKU_B,North,79,cold,concert,2
2023-10-15,SKU_C,North,76,sunny,sports,68
2023-10-15,SKU_A,South,93,rainy,concert,7
2023-10-15,SKU_B,South,40,rainy,concert,46
2023-10-15,SKU_C,South,69,cold,concert,87
2023-10-15,SKU_A,East,41,hot,concert,48
2023-10-15,SKU_B,East,53,sunny,sports,9
2023-10-15,SKU_C,East,37,sunny,none,4
2023-10-15,SKU_A,West,74,cold,sports,79
2023-10-15,SKU_B,West,67,rainy,concert,10
2023-10-15,SKU_C,West,80,hot,sports,72
2023-10-16,SKU_A,North,79,cold,concert,90
2023-10-16,SKU_B,North,30,rainy,none,83
2023-10-16,SKU_C,North,48,cold,sports,25
2023-10-16,SKU_A,South,35,rainy,concert,6
2023-10-16,SKU_B,South,102,cold,none,97
2023-10-16,SKU_C,South,56,rainy,concert,14
2023-10-16,SKU_A,East,64,cold,concert,9
2023-10-16,SKU_B,East,83,rainy,sports,78
2023-10-16,SKU_C,East,46,sunny,none,16
2023-10-16,SKU_A,West,57,hot,concert,25
2023-10-16,SKU_B,West,91,hot,sports,43
2023-10-16,SKU_C,West,57,rainy,sports,12
2023-10-17,SKU_A,North,80,hot,concert,86
2023-10-17,SKU_B,North,55,sunny,sports,0
2023-10-17,SKU_C,North,59,sunny,concert,19
2023-10-17,SKU_A,South,100,sunny,sports,65
2023-10-17,SKU_B,South,74,hot,none,56
2023-10-17,SKU_C,South,91,sunny,sports,65
2023-10-17,SKU_A,East,79,cold,none,52
2023-10-17,SKU_B,East,92,cold,sports,79
2023-10-17,SKU_C,East,84,rainy,sports,73
2023-10-17,SKU_A,West,74,rainy,concert,76
2023-10-17,SKU_B,West,72,cold,sports,18
2023-10-17,SKU_C,West,76,sunny,concert,87
2023-10-18,SKU_A,North,76,hot,none,69
2023-10-18,SKU_B,North,37,hot,none,77
2023-10-18,SKU_C,North,55,cold,concert,86
2023-10-18,SKU_A,South,75,rainy,concert,47
2023-10-18,SKU_B,South,93,cold,none,86
2023-10-18,SKU_C,South,63,hot,none,85
2023-10-18,SKU_A,East,48,rainy,concert,69
2023-10-18,SKU_B,East,104,cold,sports,17
2023-10-18,SKU_C,East,90,rainy,sports,89
2023-10-18,SKU_A,West,30,rainy,none,96
2023-10-18,SKU_B,West,49,sunny,sports,27
2023-10-18,SKU_C,West,45,hot,concert,55
2023-10-19,SKU_A,North,53,hot,none,26
2023-10-19,SKU_B,North,83,cold,sports,8
2023-10-19,SKU_C,North,43,cold,concert,39
2023-10-19,SKU_A,South,77,cold,sports,92
2023-10-19,SKU_B,South,87,rainy,sports,37
2023-10-19,SKU_C,South,44,sunny,none,62
2023-10-19,SKU_A,East,54,hot,none,2
2023-10-19,SKU_B,East,83,sunny,concert,62
2023-10-19,SKU_C,East,60,cold,none,38
2023-10-19,SKU_A,West,35,sunny,none,22
2023-10-19,SKU_B,West,31,hot,none,99
2023-10-19,SKU_C,West,44,sunny,none,71
2023-10-20,SKU_A,North,93,rainy,concert,25
2023-10-20,SKU_B,North,36,sunny,none,5
2023-10-20,SKU_C,North,60,rainy,concert,1
2023-10-20,SKU_A,South,36,cold,none,5
2023-10-20,SKU_B,South,87,rainy,none,88
2023-10-20,SKU_C,South,31,rainy,none,64
2023-10-20,SKU_A,East,52,rainy,concert,79
2023-10-20,SKU_B,East,31,hot,none,56
2023-10-20,SKU_C,East,21,hot,none,53
2023-10-20,SKU_A,West,77,cold,concert,88
2023-10-20,SKU_B,West,97,sunny,concert,73
2023-10-20,SKU_C,West,64,sunny,none,76
2023-10-21,SKU_A,North,83,sunny,concert,19
2023-10-21,SKU_B,North,88,cold,sports,52
2023-10-21,SKU_C,North,78,rainy,concert,73
2023-10-21,SKU_A,South,69,sunny,none,54
2023-10-21,SKU_B,South,55,hot,sports,26
2023-10-21,SKU_C,South,84,rainy,sports,10
2023-10-21,SKU_A,East,78,cold,concert,2
2023-10-21,SKU_B,East,54,hot,none,82
2023-10-21,SKU_C,East,33,sunny,none,31
2023-10-21,SKU_A,West,81,cold,none,66
2023-10-21,SKU_B,West,23,rainy,none,54
2023-10-21,SKU_C,West,81,hot,concert,55
2023-10-22,SKU_A,North,89,rainy,concert,52
2023-10-22,SKU_B,North,68,cold,sports,1
2023-10-22,SKU_C,North,70,rainy,none,63
2023-10-22,SKU_A,South,73,cold,none,80
2023-10-22,SKU_B,South,36,sunny,sports,8
2023-10-22,SKU_C,South,46,hot,sports,61
2023-10-22,SKU_A,East,50,sunny,none,57
2023-10-22,SKU_B,East,48,sunny,none,11
2023-10-22,SKU_C,East,93,sunny,sports,28
2023-10-22,SKU_A,West,81,hot,sports,94
2023-10-22,SKU_B,West,40,rainy,concert,54
2023-10-22,SKU_C,West,63,sunny,concert,1
2023-10-23,SKU_A,North,83,rainy,concert,38
2023-10-23,SKU_B,North,59,rainy,sports,3
2023-10-23,SKU_C,North,48,cold,none,1
2023-10-23,SKU_A,South,38,hot,concert,5
2023-10-23,SKU_B,South,61,rainy,sports,44
2023-10-23,SKU_C,South,104,rainy,concert,73
2023-10-23,SKU_A,East,69,sunny,sports,50
2023-10-23,SKU_B,East,85,sunny,concert,53
2023-10-23,SKU_C,East,21,sunny,none,11
2023-10-23,SKU_A,West,27,rainy,none,15
2023-10-23,SKU_B,West,104,cold,sports,55
2023-10-23,SKU_C,West,40,rainy,none,37
2023-10-24,SKU_A,North,63,sunny,sports,39
2023-10-24,SKU_B,North,60,rainy,sports,37
2023-10-24,SKU_C,North,66,rainy,none,76
2023-10-24,SKU_A,South,33,sunny,none,9
2023-10-24,SKU_B,South,51,cold,none,36
2023-10-24,SKU_C,South,83,hot,sports,73
2023-10-24,SKU_A,East,27,cold,none,7
2023-10-24,SKU_B,East,60,hot,concert,16
2023-10-24,SKU_C,East,93,rainy,concert,7
2023-10-24,SKU_A,West,54,cold,concert,86
2023-10-24,SKU_B,West,104,sunny,concert,66
2023-10-24,SKU_C,West,66,rainy,none,23
2023-10-25,SKU_A,North,37,hot,concert,46
2023-10-25,SKU_B,North,72,hot,none,19
2023-10-25,SKU_C,North,37,rainy,none,78
2023-10-25,SKU_A,South,52,hot,concert,40
2023-10-25,SKU_B,South,58,sunny,sports,31
2023-10-25,SKU_C,South,43,cold,none,38
2023-10-25,SKU_A,East,48,hot,concert,52
2023-10-25,SKU_B,East,75,rainy,none,56
2023-10-25,SKU_C,East,83,hot,concert,44
2023-10-25,SKU_A,West,52,sunny,none,52
2023-10-25,SKU_B,West,60,sunny,sports,25
2023-10-25,SKU_C,West,47,hot,concert,80
2023-10-26,SKU_A,North,91,sunny,concert,78
2023-10-26,SKU_B,North,58,hot,sports,85
2023-10-26,SKU_C,North,36,hot,sports,41
2023-10-26,SKU_A,South,44,rainy,concert,11
2023-10-26,SKU_B,South,86,sunny,none,63
2023-10-26,SKU_C,South,56,rainy,concert,30
2023-10-26,SKU_A,East,69,sunny,concert,43
2023-10-26,SKU_B,East,61,rainy,sports,68
2023-10-26,SKU_C,East,49,cold,sports,75
2023-10-26,SKU_A,West,102,rainy,sports,81
2023-10-26,SKU_B,West,53,sunny,none,18
2023-10-26,SKU_C,West,46,hot,sports,23
2023-10-27,SKU_A,North,57,sunny,none,78
2023-10-27,SKU_B,North,73,sunny,concert,23
2023-10-27,SKU_C,North,94,cold,concert,1
2023-10-27,SKU_A,South,36,hot,none,43
2023-10-27,SKU_B,South,77,cold,none,2
2023-10-27,SKU_C,South,44,rainy,none,3
2023-10-27,SKU_A,East,53,sunny,sports,98
2023-10-27,SKU_B,East,46,hot,none,96
2023-10-27,SKU_C,East,88,hot,concert,90
2023-10-27,SKU_A,West,104,hot,concert,65
2023-10-27,SKU_B,West,83,cold,concert,47
2023-10-27,SKU_C,West,40,rainy,none,78
2023-10-28,SKU_A,North,75,rainy,concert,90
2023-10-28,SKU_B,North,89,cold,none,19
2023-10-28,SKU_C,North,71,rainy,none,1
2023-10-28,SKU_A,South,65,rainy,none,91
2023-10-28,SKU_B,South,80,cold,none,69
2023-10-28,SKU_C,South,96,cold,sports,78
2023-10-28,SKU_A,East,58,sunny,none,0
2023-10-28,SKU_B,East,50,hot,sports,46
2023-10-28,SKU_C,East,74,cold,none,49
2023-10-28,SKU_A,West,62,rainy,concert,8
2023-10-28,SKU_B,West,124,cold,concert,61
2023-10-28,SKU_C,West,38,rainy,none,51
2023-10-29,SKU_A,North,53,sunny,sports,80
2023-10-29,SKU_B,North,54,cold,none,44
2023-10-29,SKU_C,North,70,sunny,concert,16
2023-10-29,SKU_A,South,33,cold,none,80
2023-10-29,SKU_B,South,54,hot,sports,32
2023-10-29,SKU_C,South,43,cold,sports,18
2023-10-29,SKU_A,East,86,cold,concert,91
2023-10-29,SKU_B,East,43,rainy,none,29
2023-10-29,SKU_C,East,38,hot,concert,53
2023-10-29,SKU_A,West,46,sunny,none,65
2023-10-29,SKU_B,West,88,cold,concert,22
2023-10-29,SKU_C,West,68,cold,concert,83
2023-10-30,SKU_A,North,101,sunny,concert,71
2023-10-30,SKU_B,North,62,sunny,concert,47
2023-10-30,SKU_C,North,78,cold,concert,26
2023-10-30,SKU_A,South,66,cold,concert,96
2023-10-30,SKU_B,South,48,rainy,concert,76
2023-10-30,SKU_C,South,90,cold,concert,99
2023-10-30,SKU_A,East,38,cold,none,59
2023-10-30,SKU_B,East,82,rainy,sports,63
2023-10-30,SKU_C,East,47,sunny,none,83
2023-10-30,SKU_A,West,40,rainy,concert,5
2023-10-30,SKU_B,West,117,cold,concert,74
2023-10-30,SKU_C,West,92,hot,concert,55
2023-10-31,SKU_A,North,82,cold,concert,57
2023-10-31,SKU_B,North,38,hot,none,47
2023-10-31,SKU_C,North,86,rainy,sports,94
2023-10-31,SKU_A,South,76,hot,none,86
2023-10-31,SKU_B,South,32,rainy,none,37
2023-10-31,SKU_C,South,89,cold,sports,20
2023-10-31,SKU_A,East,76,hot,none,33
2023-10-31,SKU_B,East,46,hot,none,79
2023-10-31,SKU_C,East,86,cold,concert,54
2023-10-31,SKU_A,West,92,sunny,concert,34
2023-10-31,SKU_B,West,47,hot,concert,59
2023-10-31,SKU_C,West,71,sunny,concert,53
2023-11-01,SKU_A,North,84,rainy,sports,48
2023-11-01,SKU_B,North,78,cold,none,12
2023-11-01,SKU_C,North,36,rainy,none,72
2023-11-01,SKU_A,South,72,hot,sports,39
2023-11-01,SKU_B,South,88,hot,sports,94
2023-11-01,SKU_C,South,73,cold,none,36
2023-11-01,SKU_A,East,77,sunny,sports,17
2023-11-01,SKU_B,East,87,cold,sports,55
2023-11-01,SKU_C,East,58,cold,none,58
2023-11-01,SKU_A,West,36,sunny,concert,0
2023-11-01,SKU_B,West,78,sunny,concert,22
2023-11-01,SKU_C,West,99,rainy,sports,64
2023-11-02,SKU_A,North,54,sunny,concert,48
2023-11-02,SKU_B,North,44,sunny,none,63
2023-11-02,SKU_C,North,91,hot,sports,10
2023-11-02,SKU_A,South,50,sunny,sports,6
2023-11-02,SKU_B,South,90,rainy,sports,34
2023-11-02,SKU_C,South,63,cold,concert,30
2023-11-02,SKU_A,East,83,sunny,concert,43
2023-11-02,SKU_B,East,62,hot,sports,57
2023-11-02,SKU_C,East,71,cold,none,13
2023-11-02,SKU_A,West,54,rainy,sports,43
2023-11-02,SKU_B,West,75,hot,concert,38
2023-11-02,SKU_C,West,50,rainy,sports,52
2023-11-03,SKU_A,North,89,hot,sports,85
2023-11-03,SKU_B,North,49,sunny,concert,91
2023-11-03,SKU_C,North,93,sunny,sports,26
2023-11-03,SKU_A,South,100,sunny,sports,91
2023-11-03,SKU_B,South,22,hot,none,38
2023-11-03,SKU_C,South,86,sunny,concert,60
2023-11-03,SKU_A,East,55,cold,concert,49
2023-11-03,SKU_B,East,61,hot,concert,58
2023-11-03,SKU_C,East,87,hot,sports,84
2023-11-03,SKU_A,West,28,cold,none,60
2023-11-03,SKU_B,West,110,cold,sports,17
2023-11-03,SKU_C,West,31,cold,none,32
2023-11-04,SKU_A,North,80,rainy,concert,68
2023-11-04,SKU_B,North,21,sunny,none,25
2023-11-04,SKU_C,North,67,cold,none,19
2023-11-04,SKU_A,South,63,hot,concert,8
2023-11-04,SKU_B,South,78,rainy,concert,52
2023-11-04,SKU_C,South,93,cold,sports,57
2023-11-04,SKU_A,East,72,rainy,sports,18
2023-11-04,SKU_B,East,58,hot,sports,26
2023-11-04,SKU_C,East,34,sunny,none,37
2023-11-04,SKU_A,West,40,sunny,sports,54
2023-11-04,SKU_B,West,79,sunny,none,4
2023-11-04,SKU_C,West,82,cold,sports,98
2023-11-05,SKU_A,North,66,rainy,sports,71
2023-11-05,SKU_B,North,38,hot,concert,56
2023-11-05,SKU_C,North,66,hot,concert,63
2023-11-05,SKU_A,South,74,cold,concert,65
2023-11-05,SKU_B,South,82,rainy,concert,60
2023-11-05,SKU_C,South,92,cold,concert,34
2023-11-05,SKU_A,East,86,rainy,sports,0
2023-11-05,SKU_B,East,47,sunny,concert,41
2023-11-05,SKU_C,East,52,hot,sports,54
2023-11-05,SKU_A,West,90,hot,concert,58
2023-11-05,SKU_B,West,82,sunny,sports,31
2023-11-05,SKU_C,West,75,cold,concert,73
2023-11-06,SKU_A,North,63,rainy,none,2
2023-11-06,SKU_B,North,71,cold,none,51
2023-11-06,SKU_C,North,72,hot,sports,34
2023-11-06,SKU_A,South,77,sunny,sports,4
2023-11-06,SKU_B,South,101,sunny,sports,81
2023-11-06,SKU_C,South,47,hot,concert,42
2023-11-06,SKU_A,East,89,sunny,concert,27
2023-11-06,SKU_B,East,92,hot,concert,4
2023-11-06,SKU_C,East,80,hot,sports,65
2023-11-06,SKU_A,West,71,cold,concert,5
2023-11-06,SKU_B,West,60,rainy,sports,67
2023-11-06,SKU_C,West,85,hot,sports,90
2023-11-07,SKU_A,North,50,rainy,none,34
2023-11-07,SKU_B,North,56,sunny,none,33
2023-11-07,SKU_C,North,80,hot,concert,55
2023-11-07,SKU_A,South,76,rainy,sports,13
2023-11-07,SKU_B,South,24,hot,none,7
2023-11-07,SKU_C,South,40,rainy,concert,38
2023-11-07,SKU_A,East,86,hot,concert,68
2023-11-07,SKU_B,East,62,rainy,concert,63
2023-11-07,SKU_C,East,91,cold,sports,73
2023-11-07,SKU_A,West,76,hot,concert,57
2023-11-07,SKU_B,West,51,cold,none,8
2023-11-07,SKU_C,West,48,rainy,concert,99
2023-11-08,SKU_A,North,46,rainy,sports,96
2023-11-08,SKU_B,North,120,cold,sports,80
2023-11-08,SKU_C,North,50,rainy,concert,20
2023-11-08,SKU_A,South,93,sunny,sports,80
2023-11-08,SKU_B,South,40,cold,none,38
2023-11-08,SKU_C,South,38,sunny,none,94
2023-11-08,SKU_A,East,90,sunny,sports,62
2023-11-08,SKU_B,East,62,sunny,sports,40
2023-11-08,SKU_C,East,88,cold,sports,24
2023-11-08,SKU_A,West,94,cold,sports,10
2023-11-08,SKU_B,West,61,rainy,none,45
2023-11-08,SKU_C,West,66,sunny,concert,27
2023-11-09,SKU_A,North,43,rainy,none,38
2023-11-09,SKU_B,North,63,cold,none,4
2023-11-09,SKU_C,North,80,sunny,none,85
2023-11-09,SKU_A,South,68,sunny,concert,35
2023-11-09,SKU_B,South,68,hot,sports,62
2023-11-09,SKU_C,South,48,cold,none,22
2023-11-09,SKU_A,East,93,hot,sports,27
2023-11-09,SKU_B,East,111,cold,concert,72
2023-11-09,SKU_C,East,67,hot,concert,97
2023-11-09,SKU_A,West,44,rainy,concert,53
2023-11-09,SKU_B,West,37,rainy,concert,58
2023-11-09,SKU_C,West,38,rainy,sports,22
2023-11-10,SKU_A,North,66,rainy,concert,66
2023-11-10,SKU_B,North,94,sunny,sports,1
2023-11-10,SKU_C,North,58,sunny,sports,74
2023-11-10,SKU_A,South,43,rainy,none,1
2023-11-10,SKU_B,South,86,hot,none,77
2023-11-10,SKU_C,South,32,sunny,none,3
2023-11-10,SKU_A,East,49,sunny,concert,47
2023-11-10,SKU_B,East,32,hot,none,62
2023-11-10,SKU_C,East,93,cold,concert,64
2023-11-10,SKU_A,West,38,hot,none,25
2023-11-10,SKU_B,West,75,rainy,none,57
2023-11-10,SKU_C,West,40,hot,none,2
2023-11-11,SKU_A,North,98,rainy,sports,68
2023-11-11,SKU_B,North,77,rainy,none,21
2023-11-11,SKU_C,North,51,sunny,concert,3
2023-11-11,SKU_A,South,90,sunny,sports,18
2023-11-11,SKU_B,South,57,hot,sports,11
2023-11-11,SKU_C,South,68,sunny,sports,23
2023-11-11,SKU_A,East,78,sunny,concert,58
2023-11-11,SKU_B,East,112,cold,sports,26
2023-11-11,SKU_C,East,45,rainy,concert,18
2023-11-11,SKU_A,West,44,cold,none,69
2023-11-11,SKU_B,West,72,rainy,concert,98
2023-11-11,SKU_C,West,50,sunny,concert,77
2023-11-12,SKU_A,North,41,rainy,none,12
2023-11-12,SKU_B,North,39,hot,concert,30
2023-11-12,SKU_C,North,39,sunny,concert,58
2023-11-12,SKU_A,South,70,hot,concert,32
2023-11-12,SKU_B,South,81,cold,sports,31
2023-11-12,SKU_C,South,87,cold,sports,44
2023-11-12,SKU_A,East,71,sunny,none,73
2023-11-12,SKU_B,East,83,cold,sports,70
2023-11-12,SKU_C,East,94,rainy,concert,86
2023-11-12,SKU_A,West,84,sunny,sports,21
2023-11-12,SKU_B,West,71,hot,none,99
2023-11-12,SKU_C,West,45,sunny,none,18
2023-11-13,SKU_A,North,71,hot,sports,12
2023-11-13,SKU_B,North,50,cold,none,26
2023-11-13,SKU_C,North,45,rainy,concert,26
2023-11-13,SKU_A,South,61,cold,sports,47
2023-11-13,SKU_B,South,27,rainy,none,34
2023-11-13,SKU_C,South,75,hot,concert,76
2023-11-13,SKU_A,East,60,sunny,sports,82
2023-11-13,SKU_B,East,67,hot,none,75
2023-11-13,SKU_C,East,96,cold,concert,70
2023-11-13,SKU_A,West,88,cold,concert,40
2023-11-13,SKU_B,West,81,rainy,none,91
2023-11-13,SKU_C,West,59,rainy,none,26
2023-11-14,SKU_A,North,68,sunny,concert,67
2023-11-14,SKU_B,North,77,hot,none,46
2023-11-14,SKU_C,North,76,sunny,none,43
2023-11-14,SKU_A,South,88,rainy,sports,97
2023-11-14,SKU_B,South,74,sunny,sports,23
2023-11-14,SKU_C,South,102,sunny,sports,95
2023-11-14,SKU_A,East,79,hot,concert,34
2023-11-14,SKU_B,East,87,cold,none,55
2023-11-14,SKU_C,East,41,cold,concert,38
2023-11-14,SKU_A,West,52,rainy,sports,72
2023-11-14,SKU_B,West,107,cold,concert,77
2023-11-14,SKU_C,West,36,cold,sports,51
2023-11-15,SKU_A,North,88,sunny,concert,80
2023-11-15,SKU_B,North,80,cold,sports,58
2023-11-15,SKU_C,North,93,sunny,concert,50
2023-11-15,SKU_A,South,67,cold,concert,37
2023-11-15,SKU_B,South,30,hot,none,38
2023-11-15,SKU_C,South,22,cold,none,4
2023-11-15,SKU_A,East,40,rainy,none,71
2023-11-15,SKU_B,East,56,rainy,concert,74
2023-11-15,SKU_C,East,93,sunny,concert,62
2023-11-15,SKU_A,West,78,sunny,sports,50
2023-11-15,SKU_B,West,49,rainy,none,84
2023-11-15,SKU_C,West,50,sunny,sports,13
2023-11-16,SKU_A,North,44,hot,none,90
2023-11-16,SKU_B,North,56,sunny,none,58
2023-11-16,SKU_C,North,90,hot,sports,97
2023-11-16,SKU_A,South,51,hot,none,93
2023-11-16,SKU_B,South,57,sunny,none,39
2023-11-16,SKU_C,South,80,cold,sports,19
2023-11-16,SKU_A,East,64,cold,none,58
2023-11-16,SKU_B,East,71,sunny,none,90
2023-11-16,SKU_C,East,89,rainy,concert,16
2023-11-16,SKU_A,West,82,rainy,sports,93
2023-11-16,SKU_B,West,47,hot,none,89
2023-11-16,SKU_C,West,53,sunny,concert,48
2023-11-17,SKU_A,North,85,hot,sports,62
2023-11-17,SKU_B,North,68,hot,none,24
2023-11-17,SKU_C,North,67,cold,concert,4
2023-11-17,SKU_A,South,41,cold,sports,13
2023-11-17,SKU_B,South,47,rainy,none,88
2023-11-17,SKU_C,South,88,sunny,concert,57
2023-11-17,SKU_A,East,89,rainy,sports,49
2023-11-17,SKU_B,East,66,rainy,sports,38
2023-11-17,SKU_C,East,32,sunny,none,39
2023-11-17,SKU_A,West,93,sunny,concert,17
2023-11-17,SKU_B,West,28,hot,none,23
2023-11-17,SKU_C,West,48,rainy,concert,26
2023-11-18,SKU_A,North,74,sunny,concert,57
2023-11-18,SKU_B,North,79,rainy,sports,74
2023-11-18,SKU_C,North,75,sunny,sports,23
2023-11-18,SKU_A,South,55,cold,sports,84
2023-11-18,SKU_B,South,25,rainy,none,32
2023-11-18,SKU_C,South,76,cold,sports,45
2023-11-18,SKU_A,East,74,cold,none,75
2023-11-18,SKU_B,East,99,sunny,concert,75
2023-11-18,SKU_C,East,49,rainy,concert,90
2023-11-18,SKU_A,West,37,hot,sports,36
2023-11-18,SKU_B,West,99,cold,sports,75
2023-11-18,SKU_C,West,38,hot,sports,1
2023-11-19,SKU_A,North,55,hot,concert,85
2023-11-19,SKU_B,North,87,rainy,none,81
2023-11-19,SKU_C,North,59,rainy,none,95
2023-11-19,SKU_A,South,65,rainy,sports,34
2023-11-19,SKU_B,South,35,rainy,concert,7
2023-11-19,SKU_C,South,55,sunny,concert,27
2023-11-19,SKU_A,East,80,rainy,none,69
2023-11-19,SKU_B,East,104,cold,sports,23
2023-11-19,SKU_C,East,55,cold,sports,84
2023-11-19,SKU_A,West,52,hot,concert,24
2023-11-19,SKU_B,West,63,hot,none,4
2023-11-19,SKU_C,West,50,hot,sports,73
2023-11-20,SKU_A,North,103,sunny,sports,80
2023-11-20,SKU_B,North,71,cold,concert,29
2023-11-20,SKU_C,North,23,hot,none,7
2023-11-20,SKU_A,South,79,rainy,none,44
2023-11-20,SKU_B,South,66,rainy,concert,53
2023-11-20,SKU_C,South,48,cold,concert,21
